"MEMBER_ID","JTXX_ID","CYXM","CYSFZ","WHCD","ZXSZK","JKZK","CJDJ","CJLB","LDJN","YHZGX","SFSW"
"10185","4096","吕竞流","220600195305104158",,,"02",,,"3","02","1"
"10186","4097","坚族惶","220600197203124165",,,"04","一级","07","4","01","1"
"10187","4098","蒙梅","220600193903224169",,,"02",,,"3","01","1"
"10188","4099","坚诡姥","220600194509134151",,,"02",,,"5","01","1"
"10189","4099","其课博","220600199509194149",,,"02",,,"3","07","1"
"1019","387","镇淤糕","341502197301273960",,,"03",,,"3","01","1"
"10190","4100","哈尧","220600195704284563",,,"02",,,"3","01","1"
"10191","4100","律活流","22060019590824415X",,,"02",,,"3","02","1"
"10192","4101","亓官虹","220600195207204163",,,"02",,,"3","01","1"
"10193","4101","伍贤姥","22060019520121415X",,,"02",,,"4","02","1"
"10194","4102","孛淤橡","220600195207254160",,,"02",,,"3","01","1"
"10195","4102","禚鸿","22060019580310410X",,,"02",,,"3","02","1"
"10196","4103","卿芸","220600195706054163",,,"04","三级","01","3","01","1"
"10197","4104","孛噬府","220600196306284562",,,"04","二级","01","3","01","1"
"10198","4105","孛朗府","220600196003244168",,,"04","四级","01","3","01","1"
"10199","4105","吕府谅","22060019610216450X",,,"01",,,"2","02","1"
"102","41","针小譬","341502197702110345",,,"01",,,"2","03","1"
"1020","387","镇邮","341502199703183959",,,"01",,,"2","04","1"
"10200","4106","折沂","220600195704094161",,,"02",,,"3","01","1"
"10201","4106","贯婕","220600198209274169",,,"01",,,"2","03","1"
"10202","4107","尔流费","220600195706214155",,,"02",,,"3","01","1"
"10203","4108","吕筋伤","220600195908154162",,,"04","二级","01","4","01","1"
"10204","4108","尔凑流","220600196108294153",,,"01",,,"2","02","1"
"10205","4109","死壕凑","220600195704224165",,,"02",,,"3","01","1"
"10206","4109","坚贤茂","220600195704184159",,,"02",,,"3","02","1"
"10207","4110","死滤灼","220600195909064150",,,"02",,,"3","01","1"
"10208","4110","韦新","220600198404194164",,,"01",,,"2","03","1"
"10209","4111","坚海府","220600195606094168",,,"02",,,"3","01","1"
"1021","388","初绣茂","341502195811223956",,,"03",,,"4","01","1"
"10210","4111","国费钮","220600195707204151",,,"02",,,"3","02","1"
"10211","4112","吕志轨","220600196504064560",,,"01",,,"2","01","1"
"10212","4113","初恩流","220600197106194559",,,"01",,,"2","01","1"
"10213","4113","吕既这","220600193906194161",,,"01",,,"3","15","1"
"10214","4114","卷矣缔","220600194007254161",,,"02",,,"3","01","1"
"10215","4114","针诡英","220600194901094158",,,"04","二级","05","4","02","1"
"10216","4114","贾来花","220600198606234806",,,"01",,,"2","05","1"
"10217","4114","卷亚筹","220600200902094369",,"03","01",,,"5","07","1"
"10218","4115","班小譬","220600196905154161",,,"01",,,"2","01","1"
"10219","4115","律苗绣","220600197010214156",,,"03",,,"4","02","1"
"1022","389","段奥兹","341502193202263961",,,"04","四级","01","5","01","1"
"10220","4115","班涸","220600199711114149",,,"01",,,"2","03","1"
"10221","4116","熊壕","532726197406163483",,,"01",,,"2","01","1"
"10222","4116","盘元","220600200412164387",,"07","01",,,"5","04","1"
"10223","4117","殷祝府","220600195307204160",,,"02",,,"3","01","1"
"10224","4117","熊勿英","220600195701174158",,,"02",,,"3","02","1"
"10225","4118","班竞英","220600195605314157",,,"02",,,"4","01","1"
"10226","4118","务书","22060019840623414X",,,"01",,,"2","03","1"
"10227","4118","齐普齐特旭","220600198607244141",,,"01",,,"2","03","1"
"10228","4118","辉雁鸭","450703199009284102",,,"04","三级","02","4","05","1"
"10229","4118","诗美","220600201203194357",,"03","01",,,"5","08","1"
"1023","389","班绣英","341502194003153959",,,"04","三级","01","5","02","1"
"10230","4119","丑健","220600193812054168",,,"02",,,"5","01","1"
"10231","4119","吕恩英","220600195006244150",,,"02",,,"3","02","1"
"10232","4119","尧蓓","22060019800530416X",,,"02",,,"2","03","1"
"10233","4119","卫凑襄","329020198311242504",,,"01",,,"2","05","1"
"10234","4119","少毅","220600201410314366",,"02","01",,,"5","07","1"
"10235","4119","奇尔果特庭","220600200706234387",,"04","01",,,"5","08","1"
"10236","4120","殷昌府","220600196107124160",,,"01",,,"2","01","1"
"10237","4120","阿小姥","220600196701054150",,,"02",,,"3","02","1"
"10238","4121","佼帅襄","220600196110194151",,,"02",,,"3","01","1"
"10239","4121","羊舌可","220600198207124167",,,"01",,,"2","03","1"
"1024","390","达毡绣","341502195709093956",,,"04","二级","06","4","01","1"
"10240","4121","国知紊","33262319861019540X",,,"01",,,"2","05","1"
"10241","4121","腾月","220600201505254167",,"02","01",,,"5","07","1"
"10242","4121","历云","22060020101113435X",,"03","01",,,"5","08","1"
"10243","4122","伟筋檬","220600196510044531",,,"01",,,"2","01","1"
"10244","4122","尔小英","220600196707254014",,,"01",,,"2","02","1"
"10245","4122","伟戒","220600200507184153",,"06","01",,,"5","04","1"
"10246","4122","独枕褰","43292119900616705X",,,"01",,,"2","05","1"
"10247","4122","伟兹绠","220600201305214347",,"03","01",,,"5","07","1"
"10248","4123","屠学","220600193410054165",,,"02",,,"5","01","1"
"10249","4123","么静","220600197303054168",,,"04","四级","03","3","03","1"
"1025","390","熊福府","341502198204213960",,,"01",,,"2","03","1"
"10250","4124","野勋","220600199010274166",,,"01",,,"2","01","1"
"10251","4125","伟郎犍","220600195702074167",,,"04","四级","01","3","01","1"
"10252","4126","律轨府","220600195805114141",,,"02",,,"3","01","1"
"10253","4126","班锯茂","220600196804244555",,,"04","三级","01","4","02","1"
"10254","4126","律锌","220600199708164145",,,"01",,,"2","03","1"
"10255","4127","律娘惶","220600193105284167",,,"02",,,"5","01","1"
"10256","4127","信怡","220600193906224156",,,"02",,,"5","02","1"
"10257","4127","律小伤","22060019971110416X",,,"01",,,"2","07","1"
"10258","4128","律锯府","220600196612244163",,,"01",,,"2","01","1"
"10259","4128","律流襄","220600196812124158",,,"03",,,"4","02","1"
"1026","391","达福圣","341502193611133965",,,"03",,,"5","01","1"
"10260","4128","律猱羌","220600199205064193",,,"01",,,"2","04","1"
"10261","4128","律驭怯","220600199803224150",,,"01",,,"2","04","1"
"10262","4129","孛娘英","22060019400410415X",,,"02",,,"5","01","1"
"10263","4129","班诡府","220600197506014166",,,"01",,,"2","03","1"
"10264","4130","哈尔吉努昊","220600193104194151",,,"02",,,"3","01","1"
"10265","4131","粟潭慢","22060019620114415X",,,"01",,,"2","01","1"
"10266","4132","律械橡","220600194902154167",,,"03",,,"5","01","1"
"10267","4132","卷垂钮","220600195104064559",,,"02",,,"3","02","1"
"10268","4132","律小了","220600198808064171",,,"01",,,"2","03","1"
"10269","4132","熊寂顷","520301198808119794",,,"01",,,"2","05","1"
"1027","391","达恩轨","34150219740411396X",,,"01",,,"2","03","1"
"10270","4132","律迎饯","220600201012114369",,"03","01",,,"5","07","1"
"10271","4133","卷发流","220600195102164150",,,"02",,,"3","01","1"
"10272","4134","沿轩","220600196002224157",,,"02",,,"3","01","1"
"10273","4134","律譬购","220600198106074164",,,"01",,,"1","03","1"
"10274","4134","江师壕","220600198506145304",,,"01",,,"2","05","1"
"10275","4134","律棠","220600200407047944",,"08","01",,,"5","07","1"
"10276","4134","律围卿","220600201412214166",,"02","01",,,"5","07","1"
"10277","4135","宓奥英","22060019360121415X",,,"02",,,"5","01","1"
"10278","4136","律省建","220600194909144164",,,"02",,,"3","01","1"
"10279","4136","卷廉钮","220600195103074157",,,"02",,,"5","02","1"
"1028","392","达衰府","341502196904063968",,,"03",,,"4","01","1"
"10280","4137","律小府","220600196908194142",,,"01",,,"2","01","1"
"10281","4138","律稍好","220600193906144164",,,"04","二级","01","5","01","1"
"10282","4138","孛稍英","220600194111204156",,,"02",,,"5","02","1"
"10283","4139","律小篷","220600196507304160",,,"04","二级","01","4","01","1"
"10284","4139","孛流襄","220600196703124159",,,"01",,,"2","02","1"
"10285","4139","律邮涎","220600199704264157",,,"01",,,"2","04","1"
"10286","4140","野姥英","220600195307104151",,,"02",,,"3","01","1"
"10287","4140","班所譬","220600197607164163",,,"04","二级","01","4","03","1"
"10139","4074","班愚建","220600195710034560",,,"04","三级","01","3","01","1"
"1014","385","镇雁壕","341502201207073953",,"03","01",,,"5","08","1"
"10140","4074","班诡襄","220600195905154159",,,"02",,,"3","02","1"
"10141","4075","尔长发","220600194707314161",,,"02",,,"3","01","1"
"10142","4075","班苗姥","220600194809274500",,,"02",,,"3","02","1"
"10143","4076","尔愚糙","220600195105234564",,,"04","三级","02","4","01","1"
"10144","4076","伟滤钮","22060019530717415X",,,"02",,,"3","02","1"
"10145","4076","尔衰府","220600198407254169",,,"04","三级","02","3","03","1"
"10146","4077","尔购糙","220600194808064560",,,"02",,,"3","01","1"
"10147","4077","初贤茂","220600195008314554",,,"02",,,"3","02","1"
"10148","4078","坚孟搪","220600194712224160",,,"02",,,"3","01","1"
"10149","4078","孛诡姥","220600195107014151",,,"02",,,"3","02","1"
"1015","385","镇旧厦","341502201908013961",,"01","01",,,"5","09","1"
"10151","4080","孛诡英","220600194004304151",,,"02",,,"3","01","1"
"10152","4081","卷入波","220600198506115359",,,"04","二级","07","4","01","1"
"10153","4081","死瞢菱","220600201608204154",,"02","01",,,"5","04","1"
"10154","4082","死牙好","22060019300421416X",,,"02",,,"5","01","1"
"10155","4082","熊牙英","220600193606244155",,,"02",,,"3","02","1"
"10156","4082","死轨蒂","220600196610194131",,,"04","二级","03","4","03","1"
"10157","4083","孛筋府","220600196311294167",,,"04","二级","03","4","01","1"
"10158","4084","初羌圣","220600194211204161",,,"04","三级","01","5","01","1"
"10159","4084","孛流英","220600194405194555",,,"02",,,"3","02","1"
"1016","386","励锯花","34150219680523395X",,,"01",,,"2","01","1"
"10160","4084","初课","220600198708164167",,,"01",,,"2","03","1"
"10161","4084","初佣充","220600201201134350",,"03","01",,,"5","08","1"
"10162","4085","初府英","220600195711024508",,,"04","二级","03","4","01","1"
"10163","4086","死流英","220600193510074104",,,"02",,,"5","01","1"
"10164","4086","坚牛府","220600197107184141",,,"04","二级","01","4","03","1"
"10165","4086","律贤壕","220600197711149887",,,"01",,,"2","05","1"
"10166","4086","坚切箕","220600200204284157",,"09","01",,,"5","08","1"
"10575","4248","孛雯押","220600199901314301",,"24","01",,,"2","04","1"
"10576","4249","孛保惶","220600194903244279",,,"04","三级","01","4","01","1"
"10577","4249","达姥襄","220600195203054356",,,"02",,,"3","02","1"
"10578","4250","长姥襄","220600196203214350",,,"01",,,"2","01","1"
"10579","4250","孛仪棱","220600200905314363",,"03","01",,,"5","07","1"
"1058","403","坚恩绣","34150219490703395X",,,"01",,,"5","02","1"
"10580","4251","刀嵌英","220600194906074359",,,"01",,,"3","01","1"
"10581","4251","孛俊引","220600200010114360",,"14","01",,,"2","07","1"
"10582","4252","孛造淫","220600195210244377",,,"01",,,"3","01","1"
"10583","4252","律包襄","220600195405024307",,,"02",,,"3","02","1"
"10584","4252","孛柬匈","220600200502024345",,"10","01",,,"5","07","1"
"10585","4253","孛蒂衣","220600195105124365",,,"02",,,"3","01","1"
"10586","4254","孛廉譬","220600197603284344",,,"01",,,"2","01","1"
"10587","4254","律凑谅","220600197510014353",,,"02",,,"3","02","1"
"10588","4254","孛锌锌","220600200101044361",,,"01",,,"2","03","1"
"10589","4255","律流费","220600196304124354",,,"03",,,"3","01","1"
"1059","404","长辅娘","341502194104053965",,,"02",,,"3","01","1"
"10590","4255","孛蔷","220600199010304345",,,"01",,,"2","03","1"
"10591","4256","孛柜伤","220600198206254373",,,"01",,,"2","01","1"
"10592","4256","孛缺花","620721198404231107",,,"01",,,"2","02","1"
"10593","4256","孛知锌","220600200604264366",,"06","01",,,"5","03","1"
"10594","4256","孛爬锌","220600201304034352",,"03","01",,,"5","04","1"
"10595","4256","阿姥英","220600194612194355",,,"04","二级","01","5","12","1"
"10596","4257","孛小譬","220600198105164344",,,"04","四级","02","3","01","1"
"10597","4257","孛襄襄","220600200706214386",,"04","01",,,"5","04","1"
"10598","4258","谬费英","220600195408014358",,,"03",,,"3","01","1"
"10599","4258","孛知譬","220600198508094344",,,"01",,,"2","03","1"
"106","42","律搜鸣","411122198509041102",,,"01",,,"2","05","1"
"1060","404","友锯襄","341502194408203950",,,"01",,,"5","02","1"
"10600","4258","孛衰譬","220600197803084363",,,"04","四级","01","3","03","1"
"10601","4259","谬嵌反","220600195305194237",,,"02",,,"3","01","1"
"10602","4259","孛衰流","220600195401104350",,,"04","一级","04","4","02","1"
"10603","4260","卷知寂","220600197808104247",,,"04","三级","01","3","01","1"
"10604","4260","孛壕流","220600198108044356",,,"01",,,"2","02","1"
"10605","4260","卷兼冤","220600200402044365",,"07","01",,,"5","03","1"
"10606","4260","卷兼孽","220600201111234358",,"03","01",,,"5","04","1"
"10607","4261","长苍伤","220600194001274364",,,"04","二级","01","5","01","1"
"10608","4262","谬缸反","220600194402064261",,,"03",,,"5","01","1"
"10609","4262","江诡费","220600194408134355",,,"01",,,"3","02","1"
"1061","404","长小宝","341502197805123966",,,"01",,,"2","03","1"
"10610","4263","孛翘哲","220600194707064262",,,"04","一级","06","3","01","1"
"10611","4263","孛亡哲","220600195411044267",,,"04","一级","07","3","21","1"
"10612","4264","孛愚忍","220600195112124347",,,"02",,,"3","01","1"
"10613","4264","孛鸭鸭","220600199710264356",,,"04","四级","02","3","04","1"
"10614","4265","长蚀流","220600197512164355",,,"01",,,"2","01","1"
"10615","4265","孛箕象","220600200404234365",,"08","01",,,"5","03","1"
"10616","4265","孛箕绝","220600199805174353",,,"01",,,"2","04","1"
"10617","4266","谬知反","220600194809274367",,,"01",,,"5","01","1"
"10618","4266","律锯英","220600195202114206",,,"01",,,"3","02","1"
"10619","4266","谬涎","220600198707264350",,,"03",,,"3","04","1"
"1062","404","长围嫜","341502200607053957",,"05","01",,,"5","08","1"
"10620","4267","麴样苗姥","220600195210254356",,,"02",,,"3","01","1"
"10621","4267","吕苑苗","220600197709154353",,,"01",,,"2","05","1"
"10622","4267","孛搜恨","220600201101174347",,"03","01",,,"5","07","1"
"10623","4267","孛搜鸣","220600199909044342",,"15","01",,,"2","07","1"
"10624","4268","江小牛","220600196605284765",,,"04","三级","05","2","01","1"
"10625","4268","江悠姥","220600197006234293",,,"04","二级","01","3","02","1"
"10626","4268","江凑鸭","220600200012114305",,"13","01",,,"2","04","1"
"10627","4269","江乞府","220600196706104348",,,"01",,,"2","01","1"
"10628","4269","吕流","220600197304234208",,,"04","三级","02","3","02","1"
"10629","4269","江榆","220600199611024349",,,"01",,,"2","03","1"
"11296","4547","孛建英","22060019360519415X",,,"04","三级","02","5","01","1"
"11297","4547","和脱果特悦","220600199606044169",,,"01",,,"2","07","1"
"11298","4548","班紫顾","220600194207084566",,,"04","二级","04","4","01","1"
"11299","4548","班横钮","22060019440228415X",,,"04","三级","05","5","02","1"
"113","43","野峪庭","341502202004243750",,"01","01",,,"5","04","1"
"1130","430","达佣驷","341502201201313952",,"03","01",,,"5","01","1"
"11300","4549","律盒费","220600194110274558",,,"04","三级","01","5","01","1"
"11301","4549","达柬猱","220600200503124153",,"07","01",,,"5","08","1"
"11302","4550","班们兹","220600195504184162",,,"04","二级","01","5","01","1"
"11303","4550","佼姥英","220600195911104107",,,"04","一级","05","4","02","1"
"11304","4551","达姚毡","220600195206164163",,,"04","三级","05","5","01","1"
"11305","4551","坚苗英","220600195408254108",,,"01",,,"3","02","1"
"11306","4552","达衣毡","220600197108054162",,,"01",,,"2","01","1"
"11307","4552","达寄箕","220600200103154150",,,"01",,,"2","04","1"
"11308","4553","丰诡流","220600193707103351",,,"02",,,"5","01","1"
"11309","4553","刀缊","22060020051208435X",,"06","01",,,"5","08","1"
"10855","4364","达漏譬","220600198502164364",,,"01",,,"2","01","1"
"10856","4364","达迎象","220600200701214336",,"05","01",,,"5","03","1"
"10857","4364","达佣修","220600201403034358",,"03","01",,,"5","04","1"
"10858","4365","达小惫","220600197406283545",,,"01",,,"2","01","1"
